artistID,tagID,value
4562,2241,1
4562,2242,1
4562,2243,1
4562,2244,1
4562,2259,1
4562,2266,1
4562,2267,1
4562,2271,1
4562,2272,1
4563,17,1
4563,31,1
4563,80,1
4563,82,1
4563,180,1
4563,183,1
4563,186,1
4563,601,1
4563,822,1
4563,1012,1
4563,1097,1
4563,2143,1
4563,2240,1
4563,2241,1
4563,2242,1
4563,2243,1
4563,2244,1
4563,2245,1
4563,2256,1
4563,2257,1
4563,2258,1
4563,2260,1
4563,2261,1
4563,2262,1
4563,2263,1
4563,2270,1
4564,23,1
4564,72,1
4564,80,1
4564,84,1
4564,180,1
4564,601,1
4564,2240,1
4564,2241,1
4564,2242,1
4564,2243,1
4564,2244,1
4565,80,1
4565,601,1
4565,2240,1
4565,2241,1
4565,2242,1
4565,2244,1
4566,80,1
4566,82,1
4566,84,1
4566,180,1
4566,601,1
4566,822,1
4566,2240,1
4566,2241,1
4566,2242,1
4566,2243,1
4566,2244,1
4566,2265,1
4567,80,1
4567,601,1
4567,2240,1
4567,2241,1
4567,2242,1
4567,2243,1
4567,2244,1
4567,2251,1
4567,2253,1
4567,2254,1
4567,2258,1
4567,2261,1
4567,2268,1
4567,2270,1
4568,15,1
4568,72,1
4568,80,1
4568,601,1
4568,2240,1
4568,2241,1
4568,2242,1
4568,2243,1
4568,2244,1
4568,2246,1
4568,2247,1
4568,2250,1
4568,2255,1
4569,80,1
4569,84,1
4569,190,1
4569,601,1
4569,2143,1
4569,2240,1
4569,2241,1
4569,2242,1
4569,2244,1
4569,2248,1
4569,2249,1
4569,2252,1
4569,2253,1
4569,2264,1
4570,2241,1
4570,2242,1
4570,2243,1
4570,2259,1
4572,31,1
4572,32,1
4572,80,1
4572,284,1
4572,601,1
4572,2240,1
4572,2242,1
4572,2243,1
4572,2244,1
4572,2251,1
4572,2254,1
4572,2258,1
4574,23,1
4574,80,1
4574,2241,1
4574,2243,1
4575,190,1
4575,2251,1
4575,2254,1
4575,2257,1
4575,2260,1
4575,2263,1
4583,32,1
4584,32,1
4584,6882,1
4584,6896,1
4585,17,1
4585,24,1
4585,32,1
4585,133,1
4585,601,1
4585,728,1
4587,2265,1
4588,2488,1
4588,6945,1
4598,4221,1
4598,6898,1
4602,31,1
4602,32,1
4602,562,1
4602,2488,1
4602,6299,1
4602,6885,1
4602,6896,1
4602,10275,1
4603,75,1
4604,4,1
4604,284,1
4604,517,1
4604,736,1
4604,786,1
4604,787,1
4604,4044,1
4604,4045,1
4604,8156,1
4604,8157,1
4605,75,1
4605,126,1
4605,417,1
4605,1652,1
4605,6978,1
4606,0,1
4606,75,1
4606,417,1
4606,1652,1
4606,6978,1
4607,75,1
4607,90,1
4608,17,1
4608,186,1
4608,594,1
4608,1354,1
4608,1929,1
4608,3734,1
4608,4555,1
4609,72,1
4609,190,1
4609,191,1
4609,380,1
4609,417,1
4609,728,1
4609,1508,1
4609,3189,1
4609,3534,1
4609,7707,1
4609,7709,1
4609,8315,1
4609,10254,1
4610,237,1
4610,932,1
4610,5786,1
4610,5787,1
4611,72,1
4611,180,1
4611,181,1
4612,4,1
4612,378,1
4612,735,1
4612,736,1
4612,9614,1
4613,88,1
4613,608,1
4614,0,1
4614,71,1
4614,88,1
4614,379,1
4614,608,1
4615,0,1
4615,75,1
4615,87,1
4615,89,1
4615,326,1
4615,417,1
4615,557,1
4615,561,1
4615,581,1
4615,1652,1
4615,6978,1
4617,23,1
4617,38,1
4617,78,1
4617,143,1
4617,209,1
4617,227,1
4617,298,1
4617,517,1
4617,1913,1
4617,1927,1
4617,1928,1
4617,1929,1
4618,23,1
4618,205,1
4618,227,1
4618,233,1
4618,284,1
4618,501,1
4618,3139,1
4618,5101,1
4618,5102,1
4619,23,1
4619,129,1
4619,338,1
4619,339,1
4619,505,1
4619,1350,1
4619,1598,1
4619,9218,1
4619,9219,1
4619,9753,1
4621,6,1
4621,75,1
4621,81,1
4621,380,1
4621,1508,1
4621,1650,1
4622,0,1
4622,6,1
4622,81,1
4622,1651,1
4622,2677,1
4623,0,1
4623,4,1
4623,6,1
4623,75,1
4623,1651,1
4626,0,1
4626,31,1
4626,32,1
4626,75,1
4627,78,1
4627,101,1
4627,166,1
4627,233,1
4627,305,1
4627,699,1
4627,1223,1
4627,5216,1
4627,5220,1
4627,5224,1
4627,5228,1
4627,5229,1
4627,5236,1
4628,23,1
4628,198,1
4628,307,1
4628,318,1
4628,349,1
4628,1073,1
4631,175,1
4631,735,1
4631,9307,1
4631,9314,1
4631,11373,1
4631,11374,1
4632,101,1
4632,102,1
4633,23,1
4633,237,1
4633,318,1
4633,339,1
4633,349,1
4633,504,1
4633,727,1
4633,6617,1
4634,7987,1
4635,12,1
4635,15,1
4635,17,1
4635,23,1
4635,38,1
4635,72,1
4635,73,1
4635,77,1
4635,78,1
4635,80,1
4635,83,1
4635,129,1
4635,133,1
4635,186,1
4635,194,1
4635,198,1
4635,201,1
4635,202,1
4635,227,1
4635,284,1
4635,295,1
4635,308,1
4635,487,1
4635,1204,1
4635,1504,1
4635,1872,1
4635,2837,1
4635,3427,1
4635,4765,1
4635,6224,1
4635,8112,1
4635,9090,1
4635,11606,1
4635,11621,1
4636,23,1
4636,38,1
4636,48,1
4636,97,1
4636,120,1
4636,129,1
4636,133,1
4636,166,1
4636,183,1
4636,194,1
4636,200,1
4636,237,1
4636,345,1
4636,382,1
4636,604,1
4636,634,1
4636,635,1
4636,720,1
4636,1090,1
4636,2758,1
4636,3106,1
4636,4806,1
4636,5210,1
4636,5964,1
4637,17,1
4637,23,1
4637,38,1
4637,78,1
4637,84,1
4637,104,1
4637,186,1
4637,199,1
4637,237,1
4637,284,1
4637,305,1
4637,308,1
4637,340,1
4637,353,1
4637,618,1
4637,699,1
4637,1080,1
4637,4726,1
4638,17,1
4638,23,1
4638,38,1
4638,82,1
4638,129,1
4638,133,1
4638,166,1
4638,199,1
4638,201,1
4638,233,1
4638,237,1
4638,353,1
4638,618,1
4638,6644,1
4638,8099,1
4638,9503,1
4638,9504,1
4638,9505,1
4638,9508,1
4638,9509,1
4639,23,1
4639,108,1
4639,184,1
4639,291,1
4639,305,1
4639,816,1
4639,2303,1
4639,5608,1
4639,7600,1
4639,7761,1
4640,129,1
4640,425,1
4640,686,1
4640,816,1
4640,1597,1
4640,1610,1
4640,6254,1
4640,7586,1
4640,8293,1
4640,10582,1
4641,101,1
4641,133,1
4641,166,1
4641,215,1
4641,305,1
4641,519,1
4641,618,1
4641,1354,1
4641,1600,1
4641,1704,1
4641,1872,1
4641,2334,1
4641,2465,1
4641,3108,1
4641,3111,1
4641,3470,1
4641,5954,1
4641,9222,1
4641,9307,1
4641,9820,1
4641,9829,1
4642,133,1
4642,184,1
4642,618,1
4642,818,1
4642,3461,1
4643,108,1
4643,425,1
4643,705,1
4644,23,1
4644,101,1
4644,102,1
4644,129,1
4644,166,1
4644,237,1
4644,618,1
4644,633,1
4644,1079,1
4644,11311,1
4645,10582,1
4646,82,1
4646,126,1
4646,129,1
4646,339,1
4646,399,1
4646,425,1
4646,501,1
4646,686,1
4646,816,1
4646,1524,1
4646,1597,1
4646,1610,1
4646,3978,1
4646,5933,1
4646,6671,1
4646,7764,1
4647,129,1
4647,425,1
4647,686,1
4647,816,1
4648,129,1
4648,166,1
4649,17,1
4649,23,1
4649,308,1
4649,389,1
4649,1805,1
4649,5982,1
4650,72,1
4650,2102,1
4652,17,1
4652,31,1
4652,32,1
4652,190,1
4652,244,1
4652,246,1
4652,247,1
4652,267,1
4652,275,1
4652,337,1
4652,338,1
4652,1090,1
4652,1342,1
4652,2102,1
4652,8930,1
4652,8941,1
4652,8944,1
4653,181,1
4653,252,1
4653,258,1
4653,259,1
4653,260,1
4653,261,1
4653,843,1
4653,2099,1
4653,4972,1
4653,8969,1
4653,8976,1
4654,17,1
4654,104,1
4654,308,1
4654,389,1
4654,5361,1
4654,5477,1
4654,6414,1
4654,9304,1
4654,11274,1
4654,11289,1
4654,11291,1
4655,17,1
4655,126,1
4655,202,1
4655,11387,1
4655,11389,1
4656,17,1
4656,308,1
4656,320,1
4657,17,1
4657,38,1
4657,186,1
4657,308,1
4657,320,1
4657,389,1
4657,496,1
4657,563,1
4657,6950,1
4657,8927,1
4657,9303,1
4657,11291,1
4658,17,1
4658,104,1
4659,14,1
4659,78,1
4659,129,1
4659,186,1
4659,8946,1
4660,12,1
4660,16,1
4660,17,1
4660,20,1
4660,31,1
4660,38,1
4660,73,1
4660,78,1
4660,80,1
4660,104,1
4660,122,1
4660,126,1
4660,186,1
4660,198,1
4660,209,1
4660,215,1
4660,237,1
4660,308,1
4660,347,1
4660,357,1
4660,389,1
4660,519,1
4660,723,1
4660,817,1
4660,1412,1
4660,1800,1
4660,1807,1
4660,3106,1
4660,4533,1
4660,4921,1
4660,5195,1
4660,6794,1
4660,8927,1
4660,8929,1
4660,8937,1
4660,8943,1
4660,8947,1
4660,8950,1
4660,8953,1
4660,9304,1
4660,11549,1
4661,17,1
4661,38,1
4661,308,1
4661,320,1
4661,3107,1
4661,3109,1
4661,3110,1
4661,3112,1
4661,3117,1
4661,3121,1
4661,4942,1
4662,14,1
4662,17,1
4662,25,1
4662,26,1
4662,33,1
4662,46,1
4662,104,1
4662,126,1
4662,186,1
4662,308,1
4662,389,1
4662,563,1
4662,3263,1
4662,5932,1
4662,5933,1
4662,8927,1
4662,8929,1
4662,8936,1
4662,8944,1
4662,8945,1
4662,8947,1
4662,8949,1
4662,8956,1
4662,11515,1
4663,12,1
4663,13,1
4663,14,1
4663,15,1
4663,17,1
4663,20,1
4663,38,1
4663,73,1
4663,80,1
4663,104,1
4663,186,1
4663,198,1
4663,305,1
4663,308,1
4663,817,1
4663,1504,1
4663,1872,1
4663,2157,1
4663,2412,1
4663,8927,1
4664,129,1
4664,295,1
4664,928,1
4664,1777,1
4664,11288,1
4665,72,1
4665,2298,1
4665,8973,1
4666,77,1
4667,2297,1
4668,71,1
4668,72,1
4668,77,1
4668,182,1
4668,542,1
4669,175,1
4669,177,1
4670,72,1
4670,77,1
4670,78,1
4670,80,1
4670,83,1
4670,126,1
4670,345,1
4670,382,1
4670,1872,1
4670,2028,1
4670,4971,1
4670,6528,1
4670,6540,1
4670,8115,1
4670,10014,1
4670,11167,1
4673,182,1
4673,1238,1
4673,7321,1
4673,7322,1
4674,72,1
4674,77,1
4674,182,1
4674,1238,1
4674,8974,1
4675,71,1
4675,72,1
4675,77,1
4675,129,1
4675,182,1
4675,228,1
4675,705,1
4675,1238,1
4675,1491,1
4675,6674,1
4675,6681,1
4675,7321,1
4675,7322,1
4675,7323,1
4675,7324,1
4678,72,1
4678,305,1
4678,1238,1
4678,2314,1
4678,6024,1
4678,7321,1
4678,7322,1
4678,7323,1
4678,11605,1
4679,72,1
4681,72,1
4681,1344,1
4684,72,1
4684,78,1
4684,80,1
4684,168,1
4684,284,1
4684,1338,1
4684,2703,1
4684,7720,1
4684,7721,1
4684,8971,1
4686,215,1
4686,3738,1
4686,8529,1
4687,604,1
4689,182,1
4689,705,1
4689,1238,1
4689,3738,1
4689,4432,1
4689,7321,1
4689,7322,1
4689,7323,1
4689,7324,1
4689,7325,1
4690,80,1
4690,83,1
4690,175,1
4690,6691,1
4690,9312,1
4691,32,1
4691,2459,1
4695,23,1
4695,126,1
4695,129,1
4695,550,1
4695,774,1
4696,17,1
4696,38,1
4696,104,1
4696,127,1
4696,129,1
4696,187,1
4696,205,1
4696,476,1
4696,501,1
4696,563,1
4696,617,1
4696,723,1
4696,774,1
4696,786,1
4696,1223,1
4696,1705,1
4696,1805,1
4696,2226,1
4696,2300,1
4696,2301,1
4696,2335,1
4696,4557,1
4696,7857,1
4696,7859,1
4696,9108,1
4697,23,1
4697,38,1
4697,129,1
4697,5161,1
4698,843,1
4699,12,1
4699,19,1
4699,228,1
4699,233,1
4699,829,1
4699,1500,1
4699,11433,1
4700,181,1
4700,511,1
4701,72,1
4701,108,1
4701,129,1
4701,182,1
4701,357,1
4701,401,1
4701,705,1
4701,7324,1
4702,177,1
4702,179,1
4702,369,1
4703,89,1
4703,308,1
4703,326,1
4703,1337,1
4706,2100,1
4707,80,1
4707,101,1
4707,303,1
4707,5489,1
4707,6307,1
4708,133,1
4708,191,1
4708,291,1
4708,521,1
4708,728,1
4708,1091,1
4708,2717,1
4709,66,1
4709,474,1
4709,734,1
4709,2176,1
4709,4956,1
4710,190,1
4710,233,1
4710,380,1
4710,417,1
4710,728,1
4710,1420,1
4710,4805,1
4710,4807,1
4711,32,1
4711,2713,1
4711,6881,1
4711,6882,1
4712,72,1
4712,190,1
4712,191,1
4712,380,1
4712,417,1
4712,728,1
4712,1508,1
4712,2317,1
4712,3189,1
4712,8402,1
4713,72,1
4713,183,1
4713,190,1
4713,191,1
4713,246,1
4713,267,1
4713,621,1
4713,688,1
4713,689,1
4713,693,1
4713,728,1
4713,823,1
4713,843,1
4713,1090,1
4713,1092,1
4713,1341,1
4713,1342,1
4713,1520,1
4713,1872,1
4713,1912,1
4713,2559,1
4713,4233,1
4713,4799,1
4713,4800,1
4713,4801,1
4713,4811,1
4713,4813,1
4713,7690,1
4713,11057,1
4714,101,1
4714,604,1
4714,6694,1
4715,0,1
4715,4,1
4715,75,1
4715,90,1
4715,378,1
4715,380,1
4715,417,1
4715,735,1
4715,736,1
4715,1850,1
4715,5604,1
4715,9614,1
4716,736,1
4718,87,1
4718,191,1
4718,380,1
4718,417,1
4718,728,1
4718,4311,1
4718,5537,1
4718,6944,1
4719,180,1
4719,193,1
4719,734,1
4720,180,1
4720,2159,1
4721,72,1
4721,78,1
4721,205,1
4721,425,1
4721,686,1
4721,816,1
4721,1069,1
4721,1233,1
4721,1234,1
4721,1872,1
4721,3436,1
4721,9424,1
4721,9482,1
4722,90,1
4723,180,1
4723,248,1
4723,387,1
4723,728,1
4723,2161,1
4723,5200,1
4723,5728,1
4723,6351,1
4723,6352,1
4723,8316,1
4723,8320,1
4723,11277,1
4724,23,1
4724,82,1
4724,84,1
4724,305,1
4724,399,1
4724,425,1
4724,505,1
4724,618,1
4724,686,1
4724,728,1
4724,816,1
4724,1597,1
4727,71,1
4727,72,1
4727,74,1
4727,78,1
4727,80,1
4727,107,1
4727,425,1
4727,438,1
4727,816,1
4727,822,1
4727,1853,1
4727,3436,1
4728,72,1
4728,101,1
4728,102,1
4728,193,1
4728,425,1
4728,2003,1
4728,11320,1
4729,72,1
4729,78,1
4729,425,1
4729,816,1
4729,1233,1
4729,1234,1
4729,2322,1
4729,8247,1
4729,8248,1
4729,8249,1
4730,72,1
4730,80,1
4730,83,1
4730,129,1
4730,597,1
4730,699,1
4730,786,1
4730,1755,1
4730,4726,1
4730,11236,1
4731,90,1
4733,120,1
4733,180,1
4733,181,1
4733,193,1
4733,194,1
4733,508,1
4733,1208,1
4733,1264,1
4733,1274,1
4733,6490,1
4735,71,1
4735,72,1
4735,79,1
4735,180,1
4735,181,1
4735,387,1
4735,728,1
4735,2026,1
4735,2099,1
4735,2152,1
4735,2165,1
4735,5526,1
4735,6269,1
4735,6528,1
4735,9309,1
4737,180,1
4737,274,1
4737,353,1
4737,728,1
4737,2151,1
4738,23,1
4738,38,1
4738,80,1
4738,120,1
4738,129,1
4738,194,1
4738,205,1
4738,295,1
4738,347,1
4738,382,1
4738,717,1
4738,949,1
4738,955,1
4738,956,1
4738,1722,1
4738,2106,1
4738,2303,1
4738,6204,1
4738,6576,1
4738,9248,1
4738,9249,1
4738,9251,1
4738,9305,1
4738,9769,1
4738,10041,1
4738,10042,1
4738,10043,1
4738,10045,1
4738,10052,1
4739,23,1
4739,166,1
4739,205,1
4739,227,1
4739,231,1
4739,303,1
4739,305,1
4739,353,1
4739,501,1
4739,633,1
4739,723,1
4739,824,1
4739,982,1
4739,1723,1
4739,1872,1
4739,2330,1
4739,2384,1
4739,2735,1
4739,4503,1
4739,8029,1
4739,8030,1
4739,8043,1
4740,101,1
4740,102,1
4740,194,1
4740,303,1
4740,633,1
4741,23,1
4741,48,1
4741,120,1
4741,129,1
4741,184,1
4741,192,1
4741,194,1
4741,823,1
4741,2303,1
4741,2325,1
4741,2332,1
4742,17,1
4742,23,1
4742,38,1
4742,48,1
4742,101,1
4742,120,1
4742,126,1
4742,129,1
4742,166,1
4742,194,1
4742,198,1
4742,205,1
4742,232,1
4742,237,1
4742,339,1
4742,382,1
4742,618,1
4742,633,1
4742,723,1
4742,1467,1
4742,1697,1
4743,129,1
4743,486,1
4743,8094,1
4743,8102,1
4743,8111,1
4745,23,1
4745,48,1
4745,108,1
4745,129,1
4745,230,1
4745,307,1
4745,318,1
4745,339,1
4745,721,1
4745,7908,1
4746,23,1
4746,78,1
4746,108,1
4746,126,1
4746,425,1
4746,686,1
4746,816,1
4746,2759,1
4747,129,1
4747,207,1
4747,399,1
4747,425,1
4747,686,1
4747,767,1
4747,1597,1
4747,2303,1
4747,11605,1
4747,11609,1
4747,11620,1
4748,180,1
4748,181,1
4748,193,1
4749,72,1
4749,126,1
4749,168,1
4749,180,1
4749,181,1
4749,193,1
4749,244,1
4749,264,1
4749,278,1
4749,310,1
4749,387,1
4749,843,1
4749,1509,1
4749,5594,1
4750,180,1
4750,181,1
4750,193,1
4750,1509,1
4751,181,1
4751,193,1
4751,284,1
4751,415,1
4751,425,1
4751,1847,1
4751,3380,1
4751,6815,1
4753,180,1
4753,181,1
4753,379,1
4754,72,1
4754,78,1
4754,168,1
4754,179,1
4754,180,1
4754,181,1
4754,193,1
4754,1509,1
4754,2351,1
4754,9235,1
4754,9476,1
4755,180,1
4755,215,1
4755,345,1
4755,843,1
4755,1209,1
4755,11236,1
4756,68,1
4756,72,1
4756,168,1
4756,193,1
4756,264,1
4756,310,1
4756,425,1
4756,816,1
4757,72,1
4757,1509,1
4758,193,1
4759,175,1
4759,177,1
4759,179,1
4760,77,1
4760,168,1
4760,193,1
4760,357,1
4760,2677,1
4760,9702,1
4761,24,1
4761,168,1
4761,180,1
4761,181,1
4761,193,1
4761,244,1
4761,264,1
4761,387,1
4761,828,1
4761,8473,1
4762,181,1
4762,2004,1
4763,180,1
4764,168,1
4764,180,1
4764,181,1
4765,23,1
4765,72,1
4765,77,1
4765,78,1
4765,108,1
4765,168,1
4765,180,1
4765,357,1
4765,823,1
4765,5877,1
4765,10040,1
4765,11260,1
4767,175,1
4767,193,1
4769,193,1
4769,425,1
4770,11026,1
4772,181,1
4772,193,1
4773,180,1
4773,181,1
4773,193,1
4773,425,1
4773,1274,1
4774,193,1
4774,9431,1
4774,9432,1
4774,9434,1
4775,181,1
4775,193,1
4775,345,1
4775,9431,1
4775,9432,1
4775,9434,1
4776,180,1
4776,181,1
4776,193,1
4776,1274,1
4776,7825,1
4777,24,1
4777,72,1
4777,296,1
4777,399,1
4777,425,1
4777,816,1
4777,3436,1
4778,23,1
4778,72,1
4778,108,1
4778,168,1
4778,180,1
4778,816,1
4778,1723,1
4778,2003,1
4778,2303,1
4778,3436,1
4778,3961,1
4778,5896,1
4780,12,1
4780,13,1
4780,14,1
4780,17,1
4780,19,1
4780,20,1
4780,21,1
4780,80,1
4780,82,1
4780,84,1
4780,87,1
4780,186,1
4780,190,1
4780,284,1
4780,819,1
4780,832,1
4780,1799,1
4780,1800,1
4780,2479,1
4780,3047,1
4780,6948,1
4780,6949,1
4780,9988,1
4780,10504,1
4780,11558,1
4780,11559,1
4781,17,1
4781,20,1
4781,21,1
4781,32,1
4781,46,1
4781,82,1
4781,232,1
4781,308,1
4781,619,1
4781,1145,1
4781,1798,1
4781,2485,1
4781,6018,1
4782,6945,1
4782,6947,1
4783,20,1
4783,77,1
4783,78,1
4783,80,1
4783,3526,1
4784,14,1
4784,751,1
4788,32,1
4788,78,1
4788,87,1
4788,186,1
4788,534,1
4789,17,1
4789,32,1
4789,66,1
4789,734,1
4789,1250,1
4790,108,1
4791,12,1
4791,13,1
4791,14,1
4791,17,1
4791,19,1
4791,20,1
4791,21,1
4791,32,1
4791,46,1
4791,82,1
4791,186,1
4791,819,1
4791,1478,1
4791,1798,1
4791,2102,1
4791,2479,1
4791,5932,1
4791,5933,1
4793,12,1
4793,13,1
4793,17,1
4793,32,1
4793,33,1
4793,46,1
4793,186,1
4793,212,1
4793,819,1
4793,3047,1
4793,5560,1
4793,8260,1
4794,23,1
4794,101,1
4794,102,1
4794,133,1
4794,166,1
4794,303,1
4794,425,1
4794,777,1
4794,816,1
4794,1433,1
4794,2248,1
4795,129,1
4795,655,1
4796,23,1
4796,129,1
4796,816,1
4797,399,1
4797,425,1
4797,1460,1
4797,3978,1
4799,8,1
4799,17,1
4799,29,1
4799,60,1
4799,85,1
4799,178,1
4799,568,1
4799,3601,1
4799,6486,1
4800,15,1
4800,17,1
4800,29,1
4800,32,1
4800,60,1
4800,73,1
4800,178,1
4800,568,1
4800,1464,1
4800,2268,1
4801,11,1
4801,60,1
4801,85,1
4801,558,1
4802,60,1
4802,85,1
4802,558,1
4802,593,1
4803,17,1
4803,29,1
4803,60,1
4803,85,1
4803,558,1
4803,568,1
4803,2099,1
4803,3601,1
4804,8,1
4804,17,1
4804,29,1
4804,60,1
4804,85,1
4804,126,1
4804,558,1
4804,568,1
4804,3601,1
4805,60,1
4805,85,1
4805,558,1
4806,989,1
4807,342,1
4807,398,1
4808,15,1
4808,17,1
4808,18,1
4808,23,1
4808,24,1
4808,29,1
4808,38,1
4808,55,1
4808,73,1
4808,129,1
4808,202,1
4808,230,1
4808,237,1
4808,340,1
4808,386,1
4808,498,1
4808,507,1
4808,720,1
4808,1343,1
4808,1755,1
4808,2417,1
4808,2530,1
4808,3318,1
4808,3319,1
4808,7676,1
4808,7677,1
4811,23,1
4811,38,1
4811,48,1
4811,89,1
4811,101,1
4811,129,1
4811,133,1
4811,166,1
4811,209,1
4811,212,1
4811,215,1
4811,230,1
4811,237,1
4811,303,1
4811,345,1
4811,357,1
4811,364,1
4811,474,1
4811,618,1
4811,633,1
4811,634,1
4811,663,1
4811,682,1
4811,694,1
4811,817,1
4811,819,1
4811,1016,1
4811,3107,1
4811,3108,1
4811,3112,1
4811,3114,1
4811,3115,1
4811,3117,1
4811,3118,1
4811,3120,1
4811,3146,1
4811,5969,1
4811,5971,1
4811,7995,1
4812,23,1
4812,38,1
4812,199,1
4812,209,1
4812,305,1
4812,699,1
4812,2765,1
4815,74,1
4815,244,1
4815,274,1
4815,338,1
4815,387,1
4816,9900,1
4816,9901,1
4819,185,1
4819,338,1
4822,2359,1
4823,66,1
4823,274,1
4823,1904,1
4823,2175,1
4824,78,1
4825,71,1
4825,338,1
4825,379,1
4826,80,1
4826,175,1
4826,177,1
4826,179,1
4826,185,1
4826,193,1
4829,13,1
4829,32,1
4829,66,1
4829,74,1
4829,87,1
4829,180,1
4829,274,1
4833,72,1
4833,2175,1
4834,126,1
4834,2175,1
4837,2038,1
4837,2358,1
4839,181,1
4839,338,1
4839,823,1
4839,8469,1
4840,22,1
4840,29,1
4840,38,1
4840,39,1
4840,178,1
4840,228,1
4840,3011,1
4840,4401,1
4842,77,1
4842,78,1
4842,129,1
4842,338,1
4843,15,1
4843,23,1
4843,24,1
4843,38,1
4843,129,1
4843,166,1
4843,205,1
4843,237,1
4843,307,1
4843,345,1
4843,498,1
4843,1016,1
4843,3707,1
4843,4599,1
4843,4601,1
4843,4617,1
4843,8059,1
4843,9235,1
4844,23,1
4845,29,1
4845,183,1
4845,190,1
4845,538,1
4845,1288,1
4845,11126,1
4846,183,1
4846,190,1
4846,194,1
4846,538,1
4846,4873,1
4846,5864,1
4846,11126,1
4847,24,1
4847,38,1
4847,84,1
4847,129,1
4847,166,1
4847,345,1
4847,2533,1
4848,183,1
4848,190,1
4848,233,1
4848,520,1
4848,537,1
4848,538,1
4848,1288,1
4848,3586,1
4848,4873,1
4848,5550,1
4848,7656,1
4848,7657,1
4848,8101,1
4848,9758,1
4848,11126,1
4848,11828,1
4848,11829,1
4849,2366,1
4850,158,1
4850,183,1
4850,190,1
4850,534,1
4850,7436,1
4850,7990,1
4850,11126,1
4851,183,1
4851,190,1
4851,212,1
4851,284,1
4851,519,1
4851,538,1
4851,2734,1
4851,2888,1
4851,3579,1
4851,3580,1
4851,3581,1
4851,4873,1
4851,5864,1
4851,5865,1
4855,183,1
4855,538,1
4855,1288,1
4855,2099,1
4855,3586,1
4855,4873,1
4855,5864,1
4855,9255,1
4855,11126,1
4856,17,1
4856,183,1
4856,190,1
4856,308,1
4856,538,1
4856,1288,1
4856,1291,1
4856,3586,1
4856,11126,1
4857,298,1
4857,1420,1
4857,6518,1
4857,8320,1
4857,8321,1
4859,126,1
4859,6990,1
4860,18,1
4860,24,1
4860,166,1
4860,227,1
4860,345,1
4860,498,1
4860,512,1
4860,618,1
4860,785,1
4860,2528,1
4860,4067,1
4860,4802,1
4861,520,1
4861,3172,1
4862,4,1
4862,13,1
4862,190,1
4862,193,1
4862,369,1
4862,371,1
4862,734,1
4862,10955,1
4863,4,1
4863,371,1
4863,738,1
4863,2173,1
4864,32,1
4864,193,1
4864,336,1
4864,371,1
4864,734,1
4864,9121,1
4864,9122,1
4864,10956,1
4865,4,1
4865,193,1
4865,369,1
4865,371,1
4865,2373,1
4865,2377,1
4866,193,1
4866,369,1
4866,371,1
4866,476,1
4866,2371,1
4866,2372,1
4866,2378,1
4867,4,1
4867,193,1
4867,369,1
4867,371,1
4867,1982,1
4868,32,1
4868,369,1
4868,371,1
4868,734,1
4868,999,1
4868,6881,1
4871,371,1
4872,0,1
4872,4,1
4872,13,1
4872,190,1
4872,193,1
4872,371,1
4872,612,1
4872,734,1
4873,369,1
4873,371,1
4874,0,1
4874,193,1
4874,369,1
4874,371,1
4874,734,1
4874,999,1
4874,2176,1
4875,193,1
4876,193,1
4876,369,1
4876,999,1
4876,1509,1
4876,1948,1
4876,9315,1
4877,4,1
4877,6,1
4877,45,1
4877,81,1
4877,601,1
4877,1468,1
4879,78,1
4879,80,1
4879,194,1
4879,2199,1
4879,6881,1
4879,6882,1
4880,3,1
4880,1358,1
4882,734,1
4882,2389,1
4882,2672,1
4882,8312,1
4885,12,1
4885,45,1
4885,440,1
4885,530,1
4885,601,1
4885,2751,1
4887,530,1
4887,5978,1
4893,3,1
4893,734,1
4893,3438,1
4893,6496,1
4897,291,1
4898,0,1
4898,3,1
4898,291,1
4898,544,1
4898,1871,1
4899,0,1
4899,1,1
4899,4,1
4899,378,1
4899,608,1
4899,821,1
4899,3628,1
4899,4548,1
4900,31,1
4900,183,1
4902,15,1
4902,17,1
4902,23,1
4902,24,1
4902,38,1
4902,73,1
4902,202,1
4902,344,1
4902,388,1
4902,514,1
4902,601,1
4902,6598,1
4902,7676,1
4902,8892,1
4903,15,1
4903,23,1
4903,24,1
4903,191,1
4903,194,1
4903,2317,1
4903,2406,1
4905,15,1
4905,24,1
4905,194,1
4906,15,1
4906,23,1
4906,24,1
4906,72,1
4906,73,1
4906,194,1
4906,200,1
4906,498,1
4906,508,1
4906,1340,1
4906,1431,1
4906,2152,1
4906,2160,1
4906,4590,1
4906,7465,1
4906,8180,1
4906,8197,1
4907,15,1
4907,24,1
4908,23,1
4908,72,1
4908,78,1
4908,129,1
4908,136,1
4908,138,1
4908,139,1
4908,314,1
4908,534,1
4908,1205,1
4908,1302,1
4908,2561,1
4909,23,1
4909,24,1
4909,618,1
4909,688,1
4909,1338,1
4910,23,1
4910,194,1
4910,2755,1
4910,7533,1
4911,14,1
4911,119,1
4911,129,1
4911,143,1
4911,298,1
4911,2411,1
4912,143,1
4912,298,1
4912,357,1
4912,2411,1
4912,4670,1
4912,6769,1
4912,6770,1
4912,6771,1
4913,0,1
4913,6,1
4913,178,1
4913,189,1
4913,821,1
4913,5367,1
4913,9698,1
4914,143,1
4914,298,1
4915,119,1
4915,136,1
4915,143,1
